matchid,teamid,0_1,0_2,0_3,0_4,1_2,1_3,1_4,2_3,2_4,3_4,cs_00,cs_01,cs_02,cs_03,cs_04,cs_05,cs_06,cs_07,cs_08,cs_09,total_cs,gameDuration,win,total_death,total_kills,total_obj,delta_cs
NA1_3891135116,0,,,,,,,,,,,,,,,,,,,,,0,636481,True,20,30,6,0
NA1_3891135116,1,,,,,,,,,,,,,,,,,,,,,0,636481,False,30,20,6,0
NA1_3891073846,0,,,,,,,,,,,,,,,,,,,,,0,1155530,True,43,47,6,0
NA1_3891073846,1,,,,,,,,,,,,,,,,,,,,,0,1155530,False,47,43,6,0
NA1_3891050693,0,,,,,,,,,,,,,,,,,,,,,0,1157496,True,33,42,6,0
NA1_3891050693,1,,,,,,,,,,,,,,,,,,,,,0,1157496,False,42,33,6,0
NA1_3890978133,0,,,,,,,,,,,,,,,,,,,,,0,1034879,True,25,43,6,0
NA1_3890978133,1,,,,,,,,,,,,,,,,,,,,,0,1034879,False,43,24,6,0
NA1_3890966207,0,,,,,,,,,,,,,,,,,,,,,0,1680358,True,54,58,6,0
NA1_3890966207,1,,,,,,,,,,,,,,,,,,,,,0,1680358,False,58,53,6,0
NA1_3890905071,0,,,,,,,,,,,,,,,,,,,,,0,1080356,True,37,50,6,0
NA1_3890905071,1,,,,,,,,,,,,,,,,,,,,,0,1080356,False,50,37,6,0
NA1_3890912251,0,,,,,,,,,,,,,,,,,,,,,0,696274,True,30,28,6,0
NA1_3890912251,1,,,,,,,,,,,,,,,,,,,,,0,696274,False,28,30,6,0
NA1_3889714835,0,,,,,,,,,,,,,,,,,,,,,0,1495645,False,66,50,6,0
NA1_3889714835,1,,,,,,,,,,,,,,,,,,,,,0,1495645,True,52,66,6,0
NA1_3889760336,0,,,,,,,,,,,,,,,,,,,,,0,1172900,False,53,54,6,0
NA1_3889760336,1,,,,,,,,,,,,,,,,,,,,,0,1172900,True,54,52,6,0
NA1_3889667465,0,,,,,,,,,,,,,,,,,,,,,0,734426,False,41,26,6,0
NA1_3889667465,1,,,,,,,,,,,,,,,,,,,,,0,734426,True,26,41,6,0
NA1_3889625626,0,,,,,,,,,,,,,,,,,,,,,0,986883,True,54,64,6,0
NA1_3889625626,1,,,,,,,,,,,,,,,,,,,,,0,986883,False,64,53,6,0
NA1_3889650064,0,,,,,,,,,,,,,,,,,,,,,0,1986150,False,84,73,6,0
NA1_3889650064,1,,,,,,,,,,,,,,,,,,,,,0,1986150,True,74,84,6,0
NA1_3889417627,0,,,,,,,,,,,,,,,,,,,,,0,1305918,False,56,57,6,0
NA1_3889417627,1,,,,,,,,,,,,,,,,,,,,,0,1305918,True,57,56,6,0
NA1_3889443347,0,,,,,,,,,,,,,,,,,,,,,0,1339159,True,44,62,6,0
NA1_3889443347,1,,,,,,,,,,,,,,,,,,,,,0,1339159,False,63,44,6,0
NA1_3888837910,0,,,,,,,,,,,,,,,,,,,,,0,1446421,True,34,34,6,0
NA1_3888837910,1,,,,,,,,,,,,,,,,,,,,,0,1446421,False,34,34,6,0
NA1_3888844125,0,,,,,,,,,,,,,,,,,,,,,0,1011618,False,44,28,6,0
NA1_3888844125,1,,,,,,,,,,,,,,,,,,,,,0,1011618,True,28,43,6,0
NA1_3888812638,0,,,,,,,,,,,,,,,,,,,,,0,1061053,False,50,32,6,0
NA1_3888812638,1,,,,,,,,,,,,,,,,,,,,,0,1061053,True,32,50,6,0
NA1_3888799132,0,,,,,,,,,,,,,,,,,,,,,0,1316154,True,44,51,6,0
NA1_3888799132,1,,,,,,,,,,,,,,,,,,,,,0,1316154,False,52,43,6,0
NA1_3888795133,0,,,,,,,,,,,,,,,,,,,,,0,1020227,True,24,32,6,0
NA1_3888795133,1,,,,,,,,,,,,,,,,,,,,,0,1020227,False,32,24,6,0
NA1_3888753138,0,,,,,,,,,,,,,,,,,,,,,0,1298010,True,47,53,6,0
NA1_3888753138,1,,,,,,,,,,,,,,,,,,,,,0,1298010,False,53,47,6,0
NA1_3888749851,0,,,,,,,,,,,,,,,,,,,,,0,1031285,False,55,30,6,0
NA1_3888749851,1,,,,,,,,,,,,,,,,,,,,,0,1031285,True,30,55,6,0
NA1_3888697540,0,,,,,,,,,,,,,,,,,,,,,0,790738,True,29,43,6,0
NA1_3888697540,1,,,,,,,,,,,,,,,,,,,,,0,790738,False,43,29,6,0
NA1_3888694494,0,,,,,,,,,,,,,,,,,,,,,0,972801,False,33,29,6,0
NA1_3888694494,1,,,,,,,,,,,,,,,,,,,,,0,972801,True,29,33,6,0
NA1_3888680529,0,,,,,,,,,,,,,,,,,,,,,0,1258810,True,44,58,6,0
NA1_3888680529,1,,,,,,,,,,,,,,,,,,,,,0,1258810,False,58,44,6,0
NA1_3888616465,0,,,,,,,,,,,,,,,,,,,,,0,1195831,True,32,56,6,0
NA1_3888616465,1,,,,,,,,,,,,,,,,,,,,,0,1195831,False,56,32,6,0
NA1_3888652557,0,,,,,,,,,,,,,,,,,,,,,0,812355,False,27,15,6,0
NA1_3888652557,1,,,,,,,,,,,,,,,,,,,,,0,812355,True,15,27,6,0
NA1_3888620582,0,,,,,,,,,,,,,,,,,,,,,0,686096,False,29,19,6,0
NA1_3888620582,1,,,,,,,,,,,,,,,,,,,,,0,686096,True,19,29,6,0
NA1_3888533179,0,,,,,,,,,,,,,,,,,,,,,0,1189707,False,43,32,6,0
NA1_3888533179,1,,,,,,,,,,,,,,,,,,,,,0,1189707,True,32,42,6,0
NA1_3888487774,0,,,,,,,,,,,,,,,,,,,,,0,950704,True,33,38,6,0
NA1_3888487774,1,,,,,,,,,,,,,,,,,,,,,0,950704,False,38,33,6,0
NA1_3888510526,0,,,,,,,,,,,,,,,,,,,,,0,1609671,False,72,55,6,0
NA1_3888510526,1,,,,,,,,,,,,,,,,,,,,,0,1609671,True,56,72,6,0
NA1_3888434996,0,,,,,,,,,,,,,,,,,,,,,0,1260925,True,29,43,6,0
NA1_3888434996,1,,,,,,,,,,,,,,,,,,,,,0,1260925,False,44,29,6,0
NA1_3888411294,0,,,,,,,,,,,,,,,,,,,,,0,1006068,True,28,43,6,0
NA1_3888411294,1,,,,,,,,,,,,,,,,,,,,,0,1006068,False,43,28,6,0
NA1_3888365184,0,,,,,,,,,,,,,,,,,,,,,0,1376013,False,59,35,6,0
NA1_3888365184,1,,,,,,,,,,,,,,,,,,,,,0,1376013,True,35,59,6,0
NA1_3888307834,0,,,,,,,,,,,,,,,,,,,,,0,1805280,True,71,84,6,0
NA1_3888307834,1,,,,,,,,,,,,,,,,,,,,,0,1805280,False,84,71,6,0
NA1_3888282197,0,,,,,,,,,,,,,,,,,,,,,0,1198803,False,48,52,6,0
NA1_3888282197,1,,,,,,,,,,,,,,,,,,,,,0,1198803,True,52,48,6,0
NA1_3888228256,0,,,,,,,,,,,,,,,,,,,,,0,1026906,True,38,42,6,0
NA1_3888228256,1,,,,,,,,,,,,,,,,,,,,,0,1026906,False,42,38,6,0
NA1_3888224839,0,,,,,,,,,,,,,,,,,,,,,0,1012101,True,30,44,6,0
NA1_3888224839,1,,,,,,,,,,,,,,,,,,,,,0,1012101,False,44,30,6,0
NA1_3888103045,0,,,,,,,,,,,,,,,,,,,,,0,1704182,True,86,63,6,0
NA1_3888103045,1,,,,,,,,,,,,,,,,,,,,,0,1704182,False,63,86,6,0
NA1_3888150193,0,,,,,,,,,,,,,,,,,,,,,0,599213,False,29,21,6,0
NA1_3888150193,1,,,,,,,,,,,,,,,,,,,,,0,599213,True,21,29,6,0
NA1_3888096577,0,,,,,,,,,,,,,,,,,,,,,0,1093533,True,49,51,6,0
NA1_3888096577,1,,,,,,,,,,,,,,,,,,,,,0,1093533,False,51,49,6,0
NA1_3888053218,0,,,,,,,,,,,,,,,,,,,,,0,1580449,False,59,59,6,0
NA1_3888053218,1,,,,,,,,,,,,,,,,,,,,,0,1580449,True,60,59,6,0
NA1_3888030005,0,,,,,,,,,,,,,,,,,,,,,0,1301370,False,55,47,6,0
NA1_3888030005,1,,,,,,,,,,,,,,,,,,,,,0,1301370,True,47,55,6,0
NA1_3887957461,0,,,,,,,,,,,,,,,,,,,,,0,1382017,True,48,56,6,0
NA1_3887957461,1,,,,,,,,,,,,,,,,,,,,,0,1382017,False,56,48,6,0
NA1_3887494409,0,,,,,,,,,,,,,,,,,,,,,0,692718,True,17,38,6,0
NA1_3887494409,1,,,,,,,,,,,,,,,,,,,,,0,692718,False,38,17,6,0
NA1_3887483033,0,,,,,,,,,,,,,,,,,,,,,0,741641,False,36,18,6,0
NA1_3887483033,1,,,,,,,,,,,,,,,,,,,,,0,741641,True,18,36,6,0
NA1_3887520451,0,,,,,,,,,,,,,,,,,,,,,0,756229,True,25,36,6,0
NA1_3887520451,1,,,,,,,,,,,,,,,,,,,,,0,756229,False,36,24,6,0
NA1_3887438522,0,,,,,,,,,,,,,,,,,,,,,0,1091333,False,49,34,6,0
NA1_3887438522,1,,,,,,,,,,,,,,,,,,,,,0,1091333,True,34,49,6,0
NA1_3887442036,0,,,,,,,,,,,,,,,,,,,,,0,1090172,True,32,43,6,0
NA1_3887442036,1,,,,,,,,,,,,,,,,,,,,,0,1090172,False,44,32,6,0
NA1_3887386742,0,,,,,,,,,,,,,,,,,,,,,0,1839066,True,77,82,6,0
NA1_3887386742,1,,,,,,,,,,,,,,,,,,,,,0,1839066,False,82,77,6,0
NA1_3887278078,0,,,,,,,,,,,,,,,,,,,,,0,1090446,False,60,48,6,0
NA1_3887278078,1,,,,,,,,,,,,,,,,,,,,,0,1090446,True,48,59,6,0
NA1_3887275195,0,,,,,,,,,,,,,,,,,,,,,0,823150,False,49,27,6,0
NA1_3887275195,1,,,,,,,,,,,,,,,,,,,,,0,823150,True,27,49,6,0
NA1_3887180354,0,,,,,,,,,,,,,,,,,,,,,0,1379337,True,56,62,6,0
NA1_3887180354,1,,,,,,,,,,,,,,,,,,,,,0,1379337,False,62,56,6,0
NA1_3887076049,0,,,,,,,,,,,,,,,,,,,,,0,882142,True,33,36,6,0
NA1_3887076049,1,,,,,,,,,,,,,,,,,,,,,0,882142,False,36,32,6,0
NA1_3887080582,0,,,,,,,,,,,,,,,,,,,,,0,1310540,False,59,52,6,0
NA1_3887080582,1,,,,,,,,,,,,,,,,,,,,,0,1310540,True,52,58,6,0
NA1_3886836627,0,,,,,,,,,,,,,,,,,,,,,0,965343,False,47,28,6,0
NA1_3886836627,1,,,,,,,,,,,,,,,,,,,,,0,965343,True,28,47,6,0
NA1_3886871700,0,,,,,,,,,,,,,,,,,,,,,0,890261,False,38,33,6,0
NA1_3886871700,1,,,,,,,,,,,,,,,,,,,,,0,890261,True,33,38,6,0
NA1_3886706931,0,,,,,,,,,,,,,,,,,,,,,0,1366978,False,76,45,6,0
NA1_3886706931,1,,,,,,,,,,,,,,,,,,,,,0,1366978,True,45,76,6,0
NA1_3886595114,0,,,,,,,,,,,,,,,,,,,,,0,970011,True,35,38,6,0
NA1_3886595114,1,,,,,,,,,,,,,,,,,,,,,0,970011,False,38,35,6,0
NA1_3886571824,0,,,,,,,,,,,,,,,,,,,,,0,824872,False,35,23,6,0
NA1_3886571824,1,,,,,,,,,,,,,,,,,,,,,0,824872,True,23,35,6,0
NA1_3886552641,0,,,,,,,,,,,,,,,,,,,,,0,1342801,False,61,34,6,0
NA1_3886552641,1,,,,,,,,,,,,,,,,,,,,,0,1342801,True,34,61,6,0
NA1_3886444901,0,,,,,,,,,,,,,,,,,,,,,0,547506,False,27,17,6,0
NA1_3886444901,1,,,,,,,,,,,,,,,,,,,,,0,547506,True,17,27,6,0
NA1_3886412860,0,,,,,,,,,,,,,,,,,,,,,0,1287530,False,72,47,6,0
NA1_3886412860,1,,,,,,,,,,,,,,,,,,,,,0,1287530,True,47,72,6,0
NA1_3886308049,0,,,,,,,,,,,,,,,,,,,,,0,1209904,False,42,49,6,0
NA1_3886308049,1,,,,,,,,,,,,,,,,,,,,,0,1209904,True,49,42,6,0
NA1_3885829628,0,,,,,,,,,,,,,,,,,,,,,0,1458592,True,55,79,6,0
NA1_3885829628,1,,,,,,,,,,,,,,,,,,,,,0,1458592,False,79,55,6,0
NA1_3885836260,0,,,,,,,,,,,,,,,,,,,,,0,1240708,False,66,50,6,0
NA1_3885836260,1,,,,,,,,,,,,,,,,,,,,,0,1240708,True,50,66,6,0
NA1_3885852737,0,,,,,,,,,,,,,,,,,,,,,0,1459242,False,53,50,6,0
NA1_3885852737,1,,,,,,,,,,,,,,,,,,,,,0,1459242,True,50,53,6,0
NA1_3885800113,0,,,,,,,,,,,,,,,,,,,,,0,813571,False,35,27,6,0
NA1_3885800113,1,,,,,,,,,,,,,,,,,,,,,0,813571,True,27,35,6,0
NA1_3885689138,0,,,,,,,,,,,,,,,,,,,,,0,1285976,False,37,45,6,0
NA1_3885689138,1,,,,,,,,,,,,,,,,,,,,,0,1285976,True,45,37,6,0
NA1_3885600627,0,,,,,,,,,,,,,,,,,,,,,0,1665986,False,78,53,6,0
NA1_3885600627,1,,,,,,,,,,,,,,,,,,,,,0,1665986,True,53,78,6,0
NA1_3885565403,0,,,,,,,,,,,,,,,,,,,,,0,1125084,False,54,50,6,0
NA1_3885565403,1,,,,,,,,,,,,,,,,,,,,,0,1125084,True,50,53,6,0
NA1_3885325593,0,,,,,,,,,,,,,,,,,,,,,0,1648058,True,64,66,6,0
NA1_3885325593,1,,,,,,,,,,,,,,,,,,,,,0,1648058,False,66,64,6,0
NA1_3885330436,0,,,,,,,,,,,,,,,,,,,,,0,1143191,True,38,50,6,0
NA1_3885330436,1,,,,,,,,,,,,,,,,,,,,,0,1143191,False,50,38,6,0
NA1_3885194099,0,,,,,,,,,,,,,,,,,,,,,0,1410349,False,68,53,6,0
NA1_3885194099,1,,,,,,,,,,,,,,,,,,,,,0,1410349,True,53,68,6,0
NA1_3885221071,0,,,,,,,,,,,,,,,,,,,,,0,788786,True,26,36,6,0
NA1_3885221071,1,,,,,,,,,,,,,,,,,,,,,0,788786,False,36,26,6,0
NA1_3885117569,0,,,,,,,,,,,,,,,,,,,,,0,1322966,True,41,45,6,0
NA1_3885117569,1,,,,,,,,,,,,,,,,,,,,,0,1322966,False,45,41,6,0
NA1_3885134858,0,,,,,,,,,,,,,,,,,,,,,0,894029,True,32,47,6,0
NA1_3885134858,1,,,,,,,,,,,,,,,,,,,,,0,894029,False,47,32,6,0
NA1_3885043541,0,,,,,,,,,,,,,,,,,,,,,0,967726,False,37,38,6,0
NA1_3885043541,1,,,,,,,,,,,,,,,,,,,,,0,967726,True,38,37,6,0
NA1_3884958636,0,,,,,,,,,,,,,,,,,,,,,0,1508822,False,56,39,6,0
NA1_3884958636,1,,,,,,,,,,,,,,,,,,,,,0,1508822,True,40,56,6,0
NA1_3884975225,0,,,,,,,,,,,,,,,,,,,,,0,1123318,True,23,41,6,0
NA1_3884975225,1,,,,,,,,,,,,,,,,,,,,,0,1123318,False,41,23,6,0
NA1_3884948021,0,,,,,,,,,,,,,,,,,,,,,0,837603,True,28,33,6,0
NA1_3884948021,1,,,,,,,,,,,,,,,,,,,,,0,837603,False,33,28,6,0
NA1_3884944973,0,,,,,,,,,,,,,,,,,,,,,0,1420277,True,45,53,6,0
NA1_3884944973,1,,,,,,,,,,,,,,,,,,,,,0,1420277,False,53,45,6,0
NA1_3884942008,0,,,,,,,,,,,,,,,,,,,,,0,1192762,False,48,46,6,0
NA1_3884942008,1,,,,,,,,,,,,,,,,,,,,,0,1192762,True,46,48,6,0
NA1_3884864762,0,,,,,,,,,,,,,,,,,,,,,0,1217428,False,45,40,6,0
NA1_3884864762,1,,,,,,,,,,,,,,,,,,,,,0,1217428,True,41,45,6,0
NA1_3884822511,0,,,,,,,,,,,,,,,,,,,,,0,1145268,True,32,56,6,0
NA1_3884822511,1,,,,,,,,,,,,,,,,,,,,,0,1145268,False,56,32,6,0
NA1_3884238585,0,,,,,,,,,,,,,,,,,,,,,0,1067448,False,44,31,6,0
NA1_3884238585,1,,,,,,,,,,,,,,,,,,,,,0,1067448,True,31,44,6,0
NA1_3884198368,0,,,,,,,,,,,,,,,,,,,,,0,900822,False,56,28,6,0
NA1_3884198368,1,,,,,,,,,,,,,,,,,,,,,0,900822,True,29,56,6,0
NA1_3884244233,0,,,,,,,,,,,,,,,,,,,,,0,953099,False,43,21,6,0
NA1_3884244233,1,,,,,,,,,,,,,,,,,,,,,0,953099,True,22,43,6,0
NA1_3884234282,0,,,,,,,,,,,,,,,,,,,,,0,1154530,False,51,35,6,0
NA1_3884234282,1,,,,,,,,,,,,,,,,,,,,,0,1154530,True,35,51,6,0
NA1_3884047463,0,,,,,,,,,,,,,,,,,,,,,0,1039190,True,37,44,6,0
NA1_3884047463,1,,,,,,,,,,,,,,,,,,,,,0,1039190,False,44,37,6,0
NA1_3884072736,0,,,,,,,,,,,,,,,,,,,,,0,1628900,False,60,52,6,0
NA1_3884072736,1,,,,,,,,,,,,,,,,,,,,,0,1628900,True,53,60,6,0
NA1_3884018801,0,,,,,,,,,,,,,,,,,,,,,0,1223314,True,44,53,6,0
NA1_3884018801,1,,,,,,,,,,,,,,,,,,,,,0,1223314,False,53,44,6,0
NA1_3883999784,0,,,,,,,,,,,,,,,,,,,,,0,994754,False,43,27,6,0
NA1_3883999784,1,,,,,,,,,,,,,,,,,,,,,0,994754,True,27,43,6,0
NA1_3883841845,0,,,,,,,,,,,,,,,,,,,,,0,1077319,True,36,33,6,0
NA1_3883841845,1,,,,,,,,,,,,,,,,,,,,,0,1077319,False,33,36,6,0
NA1_3883786677,0,,,,,,,,,,,,,,,,,,,,,0,1372202,True,40,53,6,0
NA1_3883786677,1,,,,,,,,,,,,,,,,,,,,,0,1372202,False,53,40,6,0
NA1_3883821168,0,,,,,,,,,,,,,,,,,,,,,0,923863,True,25,41,6,0
NA1_3883821168,1,,,,,,,,,,,,,,,,,,,,,0,923863,False,41,25,6,0
NA1_3883746343,0,,,,,,,,,,,,,,,,,,,,,0,1118341,False,63,38,6,0
NA1_3883746343,1,,,,,,,,,,,,,,,,,,,,,0,1118341,True,38,63,6,0
NA1_3883752083,0,,,,,,,,,,,,,,,,,,,,,0,1191359,True,45,58,6,0
NA1_3883752083,1,,,,,,,,,,,,,,,,,,,,,0,1191359,False,58,44,6,0
NA1_3883712167,0,,,,,,,,,,,,,,,,,,,,,0,863910,False,48,25,6,0
NA1_3883712167,1,,,,,,,,,,,,,,,,,,,,,0,863910,True,25,48,6,0
NA1_3883683723,0,,,,,,,,,,,,,,,,,,,,,0,1145823,False,54,35,6,0
NA1_3883683723,1,,,,,,,,,,,,,,,,,,,,,0,1145823,True,35,53,6,0
NA1_3883577735,0,,,,,,,,,,,,,,,,,,,,,0,1512571,True,53,48,6,0
NA1_3883577735,1,,,,,,,,,,,,,,,,,,,,,0,1512571,False,48,53,6,0
NA1_3883545542,0,,,,,,,,,,,,,,,,,,,,,0,1539079,True,64,65,6,0
NA1_3883545542,1,,,,,,,,,,,,,,,,,,,,,0,1539079,False,65,63,6,0
NA1_3883509287,0,,,,,,,,,,,,,,,,,,,,,0,2042510,False,69,71,6,0
NA1_3883509287,1,,,,,,,,,,,,,,,,,,,,,0,2042510,True,71,68,6,0
NA1_3883504865,0,,,,,,,,,,,,,,,,,,,,,0,1050776,True,43,44,6,0
NA1_3883504865,1,,,,,,,,,,,,,,,,,,,,,0,1050776,False,44,43,6,0
NA1_3883502414,0,,,,,,,,,,,,,,,,,,,,,0,1358671,False,65,54,6,0
NA1_3883502414,1,,,,,,,,,,,,,,,,,,,,,0,1358671,True,55,65,6,0
NA1_3883442266,0,,,,,,,,,,,,,,,,,,,,,0,1141381,True,39,46,6,0
NA1_3883442266,1,,,,,,,,,,,,,,,,,,,,,0,1141381,False,46,38,6,0
NA1_3883236048,0,,,,,,,,,,,,,,,,,,,,,0,1177673,False,49,33,6,0
NA1_3883236048,1,,,,,,,,,,,,,,,,,,,,,0,1177673,True,33,49,6,0
NA1_3883283521,0,,,,,,,,,,,,,,,,,,,,,0,798939,True,17,32,6,0
NA1_3883283521,1,,,,,,,,,,,,,,,,,,,,,0,798939,False,32,17,6,0
NA1_3883300666,0,,,,,,,,,,,,,,,,,,,,,0,1076683,False,60,42,6,0
NA1_3883300666,1,,,,,,,,,,,,,,,,,,,,,0,1076683,True,42,60,6,0
NA1_3883187032,0,,,,,,,,,,,,,,,,,,,,,0,1084605,False,46,31,6,0
NA1_3883187032,1,,,,,,,,,,,,,,,,,,,,,0,1084605,True,31,46,6,0
NA1_3883185097,0,,,,,,,,,,,,,,,,,,,,,0,904045,False,40,25,6,0
NA1_3883185097,1,,,,,,,,,,,,,,,,,,,,,0,904045,True,25,39,6,0
NA1_3883183408,0,,,,,,,,,,,,,,,,,,,,,0,927481,True,28,38,6,0
NA1_3883183408,1,,,,,,,,,,,,,,,,,,,,,0,927481,False,38,28,6,0
NA1_3882855355,0,,,,,,,,,,,,,,,,,,,,,0,1626559,False,66,63,6,0
NA1_3882855355,1,,,,,,,,,,,,,,,,,,,,,0,1626559,True,63,66,6,0
NA1_3882814654,0,,,,,,,,,,,,,,,,,,,,,0,1155826,True,46,59,6,0
NA1_3882814654,1,,,,,,,,,,,,,,,,,,,,,0,1155826,False,59,45,6,0
NA1_3882832130,0,,,,,,,,,,,,,,,,,,,,,0,867870,False,47,27,6,0
NA1_3882832130,1,,,,,,,,,,,,,,,,,,,,,0,867870,True,28,47,6,0
NA1_3882719386,0,,,,,,,,,,,,,,,,,,,,,0,1459965,True,69,65,6,0
NA1_3882719386,1,,,,,,,,,,,,,,,,,,,,,0,1459965,False,65,69,6,0
NA1_3882755667,0,,,,,,,,,,,,,,,,,,,,,0,1028481,False,54,28,6,0
NA1_3882755667,1,,,,,,,,,,,,,,,,,,,,,0,1028481,True,28,53,6,0
NA1_3882732741,0,,,,,,,,,,,,,,,,,,,,,0,1118257,True,37,50,6,0
NA1_3882732741,1,,,,,,,,,,,,,,,,,,,,,0,1118257,False,50,36,6,0
NA1_3882708529,0,,,,,,,,,,,,,,,,,,,,,0,730920,False,39,20,6,0
NA1_3882708529,1,,,,,,,,,,,,,,,,,,,,,0,730920,True,20,39,6,0
NA1_3882605727,0,,,,,,,,,,,,,,,,,,,,,0,937948,True,38,48,6,0
NA1_3882605727,1,,,,,,,,,,,,,,,,,,,,,0,937948,False,48,37,6,0
NA1_3882620350,0,,,,,,,,,,,,,,,,,,,,,0,1167602,True,49,56,6,0
NA1_3882620350,1,,,,,,,,,,,,,,,,,,,,,0,1167602,False,56,49,6,0
NA1_3882565327,0,,,,,,,,,,,,,,,,,,,,,0,1085560,False,55,45,6,0
NA1_3882565327,1,,,,,,,,,,,,,,,,,,,,,0,1085560,True,45,55,6,0
NA1_3882504651,0,,,,,,,,,,,,,,,,,,,,,0,907001,False,46,28,6,0
NA1_3882504651,1,,,,,,,,,,,,,,,,,,,,,0,907001,True,28,46,6,0
NA1_3882481885,0,,,,,,,,,,,,,,,,,,,,,0,1372129,False,63,50,6,0
NA1_3882481885,1,,,,,,,,,,,,,,,,,,,,,0,1372129,True,50,63,6,0
NA1_3882417111,0,,,,,,,,,,,,,,,,,,,,,0,846865,False,48,19,6,0
NA1_3882417111,1,,,,,,,,,,,,,,,,,,,,,0,846865,True,19,48,6,0
NA1_3882414884,0,,,,,,,,,,,,,,,,,,,,,0,748716,True,22,41,6,0
NA1_3882414884,1,,,,,,,,,,,,,,,,,,,,,0,748716,False,41,22,6,0
NA1_3882419876,0,,,,,,,,,,,,,,,,,,,,,0,1481387,True,53,58,6,0
NA1_3882419876,1,,,,,,,,,,,,,,,,,,,,,0,1481387,False,58,53,6,0
NA1_3882357487,0,,,,,,,,,,,,,,,,,,,,,0,970516,True,34,47,6,0
NA1_3882357487,1,,,,,,,,,,,,,,,,,,,,,0,970516,False,47,33,6,0
NA1_3882277680,0,,,,,,,,,,,,,,,,,,,,,0,987061,True,37,39,6,0
NA1_3882277680,1,,,,,,,,,,,,,,,,,,,,,0,987061,False,39,36,6,0
NA1_3882246370,0,,,,,,,,,,,,,,,,,,,,,0,1198064,True,50,55,6,0
NA1_3882246370,1,,,,,,,,,,,,,,,,,,,,,0,1198064,False,55,49,6,0
NA1_3882231779,0,,,,,,,,,,,,,,,,,,,,,0,1511851,False,57,48,6,0
NA1_3882231779,1,,,,,,,,,,,,,,,,,,,,,0,1511851,True,48,56,6,0
NA1_3882176129,0,,,,,,,,,,,,,,,,,,,,,0,1819640,False,76,81,6,0
NA1_3882176129,1,,,,,,,,,,,,,,,,,,,,,0,1819640,True,81,76,6,0
NA1_3882184060,0,,,,,,,,,,,,,,,,,,,,,0,947447,True,24,25,6,0
NA1_3882184060,1,,,,,,,,,,,,,,,,,,,,,0,947447,False,25,24,6,0
NA1_3882210764,0,,,,,,,,,,,,,,,,,,,,,0,747464,False,37,22,6,0
NA1_3882210764,1,,,,,,,,,,,,,,,,,,,,,0,747464,True,22,37,6,0
NA1_3881871475,0,,,,,,,,,,,,,,,,,,,,,0,1262177,True,49,58,6,0
NA1_3881871475,1,,,,,,,,,,,,,,,,,,,,,0,1262177,False,58,49,6,0
NA1_3881829449,0,,,,,,,,,,,,,,,,,,,,,0,1341968,False,58,57,6,0
NA1_3881829449,1,,,,,,,,,,,,,,,,,,,,,0,1341968,True,57,58,6,0
NA1_3881837837,0,,,,,,,,,,,,,,,,,,,,,0,930622,False,36,31,6,0
NA1_3881837837,1,,,,,,,,,,,,,,,,,,,,,0,930622,True,32,36,6,0
NA1_3881807180,0,,,,,,,,,,,,,,,,,,,,,0,1078170,True,38,38,6,0
NA1_3881807180,1,,,,,,,,,,,,,,,,,,,,,0,1078170,False,38,38,6,0
NA1_3881825210,0,,,,,,,,,,,,,,,,,,,,,0,948833,True,30,42,6,0
NA1_3881825210,1,,,,,,,,,,,,,,,,,,,,,0,948833,False,42,29,6,0
NA1_3881833373,0,,,,,,,,,,,,,,,,,,,,,0,883053,False,41,26,6,0
NA1_3881833373,1,,,,,,,,,,,,,,,,,,,,,0,883053,True,26,41,6,0
NA1_3881850654,0,,,,,,,,,,,,,,,,,,,,,0,1043572,False,35,36,6,0
NA1_3881850654,1,,,,,,,,,,,,,,,,,,,,,0,1043572,True,36,35,6,0
NA1_3881800527,0,,,,,,,,,,,,,,,,,,,,,0,959307,True,29,44,6,0
NA1_3881800527,1,,,,,,,,,,,,,,,,,,,,,0,959307,False,44,29,6,0
NA1_3881738232,0,,,,,,,,,,,,,,,,,,,,,0,1164567,True,48,50,6,0
NA1_3881738232,1,,,,,,,,,,,,,,,,,,,,,0,1164567,False,50,48,6,0
NA1_3881792797,0,,,,,,,,,,,,,,,,,,,,,0,1241749,True,27,57,6,0
NA1_3881792797,1,,,,,,,,,,,,,,,,,,,,,0,1241749,False,57,26,6,0
NA1_3881751831,0,,,,,,,,,,,,,,,,,,,,,0,1254657,True,55,56,6,0
NA1_3881751831,1,,,,,,,,,,,,,,,,,,,,,0,1254657,False,56,54,6,0
NA1_3881769790,0,,,,,,,,,,,,,,,,,,,,,0,552866,True,9,22,6,0
NA1_3881769790,1,,,,,,,,,,,,,,,,,,,,,0,552866,False,22,9,6,0
NA1_3881693612,0,,,,,,,,,,,,,,,,,,,,,0,1477131,False,70,53,6,0
NA1_3881693612,1,,,,,,,,,,,,,,,,,,,,,0,1477131,True,53,68,6,0
NA1_3881644724,0,,,,,,,,,,,,,,,,,,,,,0,1062742,True,40,46,6,0
NA1_3881644724,1,,,,,,,,,,,,,,,,,,,,,0,1062742,False,46,40,6,0
NA1_3881612448,0,,,,,,,,,,,,,,,,,,,,,0,1048185,False,61,30,6,0
NA1_3881612448,1,,,,,,,,,,,,,,,,,,,,,0,1048185,True,31,60,6,0
NA1_3881576799,0,,,,,,,,,,,,,,,,,,,,,0,1312605,False,53,38,6,0
